date,cap_swe,sey_swe
7/5/2025,4.17,4.12
7/6/2025,3.54,3.55
7/7/2025,2.67,2.59
7/8/2025,1.88,1.72
7/9/2025,1.45,1.27
7/10/2025,1.13,0.98
7/11/2025,1.17,1.2
7/12/2025,1.07,1.1
7/13/2025,0.83,0.85
7/14/2025,0.36,0.29
7/15/2025,0.43,0.34
7/16/2025,0.57,0.44
7/17/2025,0.2,0.15
7/18/2025,0,0
7/19/2025,0,0
7/20/2025,0,0
7/21/2025,0,0
7/22/2025,0,0
7/23/2025,0,0
7/24/2025,0,0
7/25/2025,0,0
7/26/2025,0,0
7/27/2025,0,0
7/28/2025,0,0
7/29/2025,0,0
7/30/2025,0,0
7/31/2025,0,0
8/1/2025,0,0
8/2/2025,0,0
8/3/2025,0,0
8/4/2025,0,0
8/5/2025,0,0
8/6/2025,0,0
8/7/2025,0,0
8/8/2025,0,0
8/9/2025,0,0
8/10/2025,0,0
8/11/2025,0,0
8/12/2025,0,0
8/13/2025,0,0
8/14/2025,0,0
8/15/2025,0,0
8/16/2025,0,0
8/17/2025,0,0
8/18/2025,0,0
8/19/2025,0,0
8/20/2025,0,0
8/21/2025,0,0
8/22/2025,0,0
8/23/2025,0,0
8/24/2025,0,0
8/25/2025,0,0
8/26/2025,0,0
8/27/2025,0,0
8/28/2025,0,0
8/29/2025,0,0
8/30/2025,0,0
8/31/2025,0,0
9/1/2025,0,0
9/2/2025,0,0
9/3/2025,0,0
9/4/2025,0,0
9/5/2025,0,0
9/6/2025,0,0
9/7/2025,0,0
9/8/2025,0,0
9/9/2025,0,0
9/10/2025,0,0
9/11/2025,0,0
9/12/2025,0,0
9/13/2025,0,0
9/14/2025,0,0
9/15/2025,0,0
9/16/2025,0,0
9/17/2025,0,0
9/18/2025,0,0
9/19/2025,0,0
9/20/2025,0,0
9/21/2025,0,0
9/22/2025,0,0
9/23/2025,0,0
9/24/2025,0,0
9/25/2025,0,0
9/26/2025,0,0
9/27/2025,0,0
9/28/2025,0,0
9/29/2025,0,0
9/30/2025,0,0
10/1/2025,0,0.05
10/2/2025,0.14,0.19
10/3/2025,0.45,0.61
10/4/2025,0.85,1.18
10/5/2025,1.21,1.65
10/6/2025,1.51,2.04
10/7/2025,1.48,2.01
10/8/2025,1.46,1.97
10/9/2025,1.43,1.94
10/10/2025,1.5,2.09
10/11/2025,1.4,1.95
10/12/2025,1.11,1.56
10/13/2025,0.81,1.08
10/14/2025,0.32,0.4
10/15/2025,0.11,0.12
10/16/2025,0,0.12
10/17/2025,0,0.11
10/18/2025,0.07,0.08
10/19/2025,0.35,0.37
10/20/2025,0.66,0.71
10/21/2025,0.69,0.75
10/22/2025,0.63,0.68
10/23/2025,0.59,0.64
10/24/2025,0.49,0.54
10/25/2025,0.35,0.4
10/26/2025,0.58,0.63
10/27/2025,0.94,1.01
10/28/2025,1.46,1.59
10/29/2025,3.25,4.06
10/30/2025,3.42,4.24
10/31/2025,3.44,4.26
11/1/2025,4.22,5.21
11/2/2025,5.03,6.15
11/3/2025,5.72,6.93
11/4/2025,5.3,6.04
11/5/2025,5.68,6.42
11/6/2025,5.37,6.05
11/7/2025,5.08,5.72
11/8/2025,5.05,5.7
11/9/2025,4.96,5.59
11/10/2025,4.68,5.29
11/11/2025,3.95,4.51
11/12/2025,3.73,4.28
11/13/2025,3.6,4.15
11/14/2025,3.47,4
11/15/2025,3.25,3.79
11/16/2025,3.15,3.67
11/17/2025,2.98,3.49
11/18/2025,2.82,3.33
11/19/2025,2.8,3.33
11/20/2025,3.01,3.59
11/21/2025,3.22,3.82
11/22/2025,3.52,4.15
11/23/2025,3.42,4.04
11/24/2025,3.44,4.07
11/25/2025,3.73,4.39
11/26/2025,4.23,4.93
11/27/2025,4.46,5.2
11/28/2025,4.45,5.12
11/29/2025,4.25,4.92
11/30/2025,1.9,1.98
12/1/2025,1.84,1.92
12/2/2025,1.86,1.97
12/3/2025,1.82,1.96
12/4/2025,1.8,1.96
12/5/2025,2,2.2
12/6/2025,2.27,2.52
12/7/2025,2.56,2.86
12/8/2025,2.23,2.48
12/9/2025,2.48,2.76
12/10/2025,3.5,3.89
12/11/2025,3.73,4.11
12/12/2025,3.12,3.42
12/13/2025,3.22,3.53
12/14/2025,3.3,3.59
12/15/2025,3.23,3.47
12/16/2025,3.2,3.41
12/17/2025,3.89,4.25
12/18/2025,5.36,5.99
12/19/2025,7.27,8.14
12/20/2025,8.99,10.11
12/21/2025,10.9,12.36
12/22/2025,13.31,15.14
12/23/2025,15.3,17.53
12/24/2025,16.41,18.86
12/25/2025,16.9,19.45
12/26/2025,18,20.8
12/27/2025,18.83,21.83
12/28/2025,20.76,23.6
12/29/2025,20.7,23.54
12/30/2025,20.63,23.46
12/31/2025,20.57,23.4
1/1/2026,20.51,23.34
1/2/2026,20.53,23.36
1/3/2026,21.02,23.88
1/4/2026,22.29,25.22
1/5/2026,23.25,26.28
1/6/2026,23.93,27.12
1/7/2026,25.23,28.67
1/8/2026,26.14,29.81
1/9/2026,26.26,30.01
1/10/2026,26.01,29.78
1/11/2026,26.65,30.46
1/12/2026,27.98,31.85
1/13/2026,28.05,31.89
1/14/2026,27.28,31.04
1/15/2026,26.26,29.97
1/16/2026,25.92,29.6
1/17/2026,25.75,29.4
1/18/2026,25.31,28.93
1/19/2026,24.74,28.33
1/20/2026,24.14,27.69
1/21/2026,23.31,26.8
1/22/2026,22.3,25.71
1/23/2026,21.25,24.57
1/24/2026,19.81,22.99
1/25/2026,19.2,22.31
1/26/2026,18.52,21.55
1/27/2026,17.83,20.77
1/28/2026,17.99,20.96
1/29/2026,18.39,21.4
1/30/2026,18.79,21.81
1/31/2026,19,22.04
2/1/2026,19.14,22.18
2/2/2026,19.39,22.46
2/3/2026,19.63,22.7
2/4/2026,19.64,22.67
2/5/2026,20.13,23.2
2/6/2026,19.92,22.96
2/7/2026,19.5,22.48
2/8/2026,19.59,22.56
2/9/2026,19.61,22.56
2/10/2026,19.9,22.91
2/11/2026,20.24,23.33
2/12/2026,20.27,23.34
2/13/2026,20.39,23.49
2/14/2026,20.72,23.89
2/15/2026,20.97,24.21
